[items]{#id}id,operating_name,legal_name,provider_type,code,ukprn,urn
58428ddd-d095-423f-bbca-a1577d035325,Pele Trust Partnership,,school,16S,10082400,145780
41582cce-3b15-41f4-9112-4eff3aa6052a,Perins Innov-8,,school,2DC,10034823,137128
947b43ed-f6cb-459d-a807-99d73b7aede4,Peter Pan Training Partnership,,school,2AF,10089196,
1049a36c-9577-4de7-97f7-f9b9add029c7,Pioneers Partnership SCITT,Great Academies Education Trust,school,1Z8,10058215,
92021060-5e05-416c-bbcb-13cfc78e459d,Pioneers Partnership SCITT (Primary),,school,2Z8,10058215,143319
c43cdc5a-21b7-49ef-a0db-8f2ff0dc3a9b,Plume Community Teaching Partnership,,school,1XB,10035963,137790
566f604b-4ed5-46c5-8e86-c6505b23da49,Plymouth Marjon University,University of St Mark and St John,hei,P63,10037449,
ff35c705-3f47-4559-8db8-1ff6c8403aee,Plymouth Teachers and Schools Alliance,,school,1T7,10037449,70131
99ef6a45-a384-465c-8017-f4d3263fde56,Polaris,,school,2GW,10080313,121653
c3cdb46b-fa73-4826-aea6-dd4ae12d79b5,Poole SCITT,TEACH Poole,school,P75,10057353,
2ed1170b-ee44-4332-9f42-639579804943,Portsmouth Primary SCITT,University of Chichester Academy Trust,school,P82,10042780,
cc45b761-22a0-4dce-aba5-075bf65e1795,Potentia Teaching School Hub,,school,5P2,10007851,113033
43d80a06-8401-4ec7-8431-13120d4e8f7d,Potteries Educational Trust Teacher Training,,school,4P5,10066111,
439a8494-8ec1-4b32-87d7-7053c9deb5ff,Prestolee SCITT,Prestolee Multi Academy Trust,school,2AS,10055218,
16017cd9-2d86-49f6-aef1-8f436a885ea2,Priestley Partnership,,school,7G7,10064304,143566
3f431fe0-4a93-4ba0-96c7-b303cbece9b1,Primary Advantage,,school,1XW,10079309,100263
d1b21724-c07d-4003-9c6f-1cd7ef40a47d,Primary Catholic Partnership SCITT (PCP SCITT),,school,P85,10045987,
ef38bce5-59d3-49e0-bd2f-fcc4433d3104,Prince Henry’s and South Worcestershire ITT,,school,2ET,10032987,
266bc62b-662b-472d-b42b-ecef9fc3c21c,"Queen Elizabeth's Grammar School, Horncastle",,school,2KK,10038619,138665
49cb4983-739d-4ecb-bfaa-28c4080d7030,REAch Teach Primary Partnership,REAch2 Academy Trust,school,1QU,10060390,100706
43e34c0c-83a6-4d3d-ad19-04e6a5c0311e,Reach Teacher Training,,school,7K1,10037673,138266
1199902a-0726-4db6-854e-4e132e790cc1,Red Kite Teacher Training,Red Kite Learning Trust,school,2B9,10054307,
98d01dbb-be90-4707-b673-8cfe90153245,Redborne Upper School And Community College,,school,1R7,10033274,136559
852e50ea-7162-41d6-9410-b82f5ad48268,Redcar and Cleveland Teacher Training Partnership,,school,R16,10005413,
69031f4b-e289-468f-b742-00e6e761d38c,Redcar and Cleveland Teacher Training Partnership,,school,3L3,10084206,147393
9673ce13-5616-41e3-8d0d-148b0d808e4f,Redriff Primary School,,school,1U2,10034551,137648
01033e2f-151a-4f09-91d4-bf28ff7df77b,Redwell Primary School,,school,5J7,10074797,148611
ad82c6c0-5622-4514-90a9-592294d9fb15,Richard Hale School/The Sele School Partnership,,school,1N6,10042280,139873
f76cab0c-b198-4a02-a4d4-ab182f009b5f,Richmond School,,school,18L,10065396,145090
ece25c5c-92a0-4df6-bec1-78e93040e904,Ridgeway Education Trust (RET) SCITT,,school,4R2,10059844,138490
ce94fce7-322d-42a0-8504-1579c48bbee3,Riding Forward Education Alliance,,school,1PU,10073374,117889
085c5e7e-3259-4f9e-84f5-f21699bcec0b,Ripley ITT,The Bay Learning Trust,school,R23,10058677,
ad746d71-0261-4ec3-8bbb-28c931c1b08c,Rise Multi Academy Trust,,school,4R1,10059914,140850
a3a1da0f-d465-43d6-b34c-109e80163a71,Risley Avenue Primary School,,school,29Y,10076690,131879
864f8d73-d34b-4745-8a2e-98c8a0ba57ed,Rivers Teaching Alliance,,school,2B7,10007139,141443
614bcbfc-38f7-464a-8f25-1b210dd21f0c,Riverview Institute for Teacher Education (RITE),,school,2Z2,10000580,118109
34f87e32-f3c2-4a2f-9cac-994ba7f6bb64,Rowan Gate Primary School,,school,4G4,10075272,131079
fc4b0d07-b515-464a-b32e-65d2639e4c83,Royal Greenwich Hub,,school,1G2,10078039,100158
1fff8aed-14fb-4e1a-933e-ddc48d43ce34,Ryders Hayes,,school,4T5,10033094,
153720e3-994f-4976-a9c2-26086cda3760,Sacred Heart Newcastle SCITT,Bishop Bewick Catholic Education Trust,school,2BA,10059424,
186e40d0-48dd-4865-9687-3e2993040b64,Sacred Heart Secondary - Redcar and Cleveland Teacher Training,,school,5H1,10053885,142273
cc8ceb38-51f3-48d7-b337-97dcde7412e7,Saffron Teaching School Hub,,school,5A7,10033783,136776
23be0e4f-3b18-4e04-ae48-8b72848caef7,Saint George's Church of England School,,school,295,10052832,70055
f76ca646-d009-4936-a565-0ef267dd5e4e,Saint John Southworth Enterprise and Research Alliance,,school,15O,10049304,141931
e2d6a6ca-5cb7-4944-abfa-675e8db9a41b,Salford Alliance of Learning Schools,,school,2F8,10077015,105910
664da565-9c49-453e-8ac4-7f54bbe1b43a,Salop Teaching Partnership,,school,1Q6,10059785,138216
226fa322-1c2d-49d5-b35e-373e37f69599,Saltaire Primary Teacher Training,,school,2X8,10078397,107270
fe06397b-9c3e-477e-9094-54207afb44e6,Samuel Pepys School,,school,1CB,10017555,110951
60e416e0-7044-4cb7-ba74-0e3ee2989c18,Scarborough Teaching Alliance,Coast and Vale Learning Trust,school,1YS,10007149,121267
57c9ad73-42bf-428f-ba74-1614d5fca89e,Scarborough TSA - Coast & Vale Learning Trust,,school,ST8,10007149,143288
bb62160c-ab45-4534-864a-2d7001530f7c,SCITT in East London Schools (SCITTELS),Colegrave Primary School,school,S17,10046003,
e26eeb16-19e4-4271-889f-965f1fb96244,SD at Turton,,school,2BS,10003957,105253
15402d96-5561-439b-b012-e6530e21503b,SeleFirst@NorthEast Partners,,school,16B,10078829,122242
acabd586-bcd2-4c90-813c-f876423ee7f6,Services for Education,,school,1WE,10046628,
1dc2c920-f059-4526-a1b5-7733ffa5cf6d,Severn Training and Schools Alliance,,school,1B5,10016969,123635
fca2eb7a-f566-4504-abe9-d13e941a9d30,Sharing Excellence Partnership Dunraven School Streatham,,school,1BW,10034534,137093
83bc1339-5332-45a7-8c2d-ccfa849169b7,Sheffield Hallam University,Sheffield Hallam University,hei,S21,10005790,133871
753b0bdc-4ae5-4943-bf91-ffd934d1b18b,Shepway Teacher Training,,school,1NG,10073318,118505
aefa0213-4abb-41dd-ad9d-af97f2fef900,Sherborne Area Schools Trust,,school,18M,10059883,138471
d2a56a20-5585-4ca4-9a88-d3f19ca88035,Sheringham Community Primary School Partnership,,school,1A5,10072540,120851
96d82a55-6c2a-4123-bc71-c8e632e723be,Sheringham High School,,school,8H6,10004772,70287
b1a45e5a-a490-4673-8342-728a22d3e8f8,Shires Teaching Alliance,,school,2EB,10058699,136786
729b506a-8db0-4d12-bd1d-fd254b08246f,Shropshire Primary Partnership,,school,2AN,10007848,145790
ad71d797-c895-4628-8f61-d012ff57a859,Slough ITE Partnership,,school,7D6,10033213,136521
c57ae73f-c588-48dc-931f-95bb5ec0ea2b,Somerset SCITT - Oak Partnership,,school,5S2,10005959,70066
45540140-6578-424d-af2c-28a91e547e81,Somerset SCITT Consortium,,school,S31,10005959,
9ec82079-b151-46a5-bef0-33f22280f68e,South Birmingham SCITT,Summit Learning Trust,school,19O,10052836,136406
f239e0fc-e509-47de-9fab-2712b17255dc,South Birmingham SCITT,Summit Learning Trust,school,N32,10058342,
cbb07369-6204-4d33-b996-086725b3810c,South Cumbria ITT,,school,2KS,10058677,135940
ba4e841c-0a3e-4d48-af35-d2bb451b073f,South Downs Teacher Training,,school,2AZ,10045651,
61f8fb58-f065-4757-939d-f72530d511a1,South East Essex Academy Trust,,school,2W2,10058517,136490
f0528a0c-135b-42ba-9b80-c98831147204,South East Learning Alliance,,school,1J1,10037408,138178
61cfa7de-e83d-41a4-9108-36f7ff80de18,South of Tyne Primary Alliance,,school,2JZ,10007159,144220
7e3015c4-cd07-4d55-924c-a9e3352af9c5,South West Teacher Training,,school,7M7,10060466,
325ee5b9-239f-4bef-a46c-96780ccc199d,Southam Teaching Alliance,,school,2BN,10062422,143905
3036405d-f1f4-4ffb-a792-bcd207e90c9d,Southend Initial Teacher Training,,school,1AV,10035498,137515
0e8c4af2-cb26-4555-aea6-7158e64b0ab5,Sparkenhoe Lead Partner Leicester,,school,1RL,10082990,146857
2ad4275f-f9da-428d-8dd2-772278f63425,Sponne School,,school,1PJ,10033021,136488
6f1da8b6-a483-4756-bf6d-61a519d581dd,Springboard,,school,2HX,10003861,131570
1015b118-4764-42e8-b595-8e976cad1865,Springwood High School,,school,1U4,10033204,136515
ced3fbb8-e9ec-47d4-b1a7-eeaabea79efc,St Andrew's Alliance,,school,2C7,10068553,105933
ca90866e-3dc9-4ca7-a31a-268bfdf4f81b,St Andrews CE Primary School,,school,1VA,10074731,100613
731b1003-9d8f-48b3-943e-7b2673ee4010,St Angela's Teacher Training Centre,,school,1XC,10006109,102786
eb90229a-a151-41f2-8ad6-bd4ffbdca9eb,St Anthony's Primary Learning Partnership,,school,1Y9,10078651,108021
859171b4-e0c0-43b4-9a12-8b45b8dadf7b,St Barnabas Multi Academy Trust,,school,5B7,10060585,
00ef290d-2479-446d-a3ab-465640f56902,"St Bede's Catholic Comprehensive School and Sixth Form College, Lanchester",,school,1QB,10037433,138172
a21c8ed6-a7e3-40d9-980f-78ea74a38b1e,St Bernard's,,school,29P,10037583,138329
2e0a933e-7214-47d5-a006-f470c39b87b3,St Edmund's Nursery School & Children's Centre,,school,1EN,10047807,107190
62611bb8-7168-446c-8121-c068b8ecbf00,St Francis & St Clare Catholic MAC,,school,5F3,10048946,141802
91065662-87f4-497a-8514-d30b6e682c78,St George RC School,,school,1NK,10040659,139369
7c64bc60-7299-43e9-836c-0c23676eb687,St Helens ONE - Grange Valley Primary,,school,2KF,10073116,104774
5051471b-27f6-4549-9ef5-246295c2bf3d,St Ives Primary School,,school,2BL,10054993,142505
cbc12200-1dde-4dfe-ba63-3974be9be9fe,St John Bosco Catholic Academy,,school,5L9,10060532,
f34e36a6-bcc2-49c4-9d81-e98534ee1de2,St John Bosco ITT,,school,1S9,10079439,103991
6622f22f-d396-465d-9394-2d8a1d96d433,St John Paul II Multi Academy Company,,school,8T8,10000722,103560
c9f194a8-af6c-4666-bed1-11e17fe4c231,"St John's Church of England First School, Wimborne",,school,225,10048991,113771
70768496-ec3e-46a1-999b-f29f3ab53bfa,St John's School and Sixth Form College,,school,1W4,10035670,137702
865cce0f-8b6c-4749-ae96-f9c9acb876dc,St Joseph Catholic Multi Academy Trust,,school,5S7,10090107,
e2974558-a4c2-414d-a57b-a4727770caa1,St Joseph's College SCITT,,school,1WJ,10032965,
d52140c5-b0cf-4f44-a1ec-d9d8ddd4f966,St Joseph's College SCITT (School Direct),,school,1O2,10032965,136460
553667cf-541b-44b5-9c30-06439265540d,St Mary and St Thomas Aquinas Primary School,,school,2T1,10090323,149052
aa361c2b-c645-48d0-b3b2-6d619781003e,St Mary's Bryanston Square,,school,20000,10073999,101136
7bbd9238-1e16-4166-955b-0bbcf582cf02,St Mary's Catholic School,,school,2KN,10043057,140081
88c41981-3e1b-405b-869d-d3f697e7e686,St Mary's CofE Primary,,school,3S2,10071424,102139
33386c7d-25b2-461b-a4d3-92de44ae8c95,"St Mary's University, Twickenham",,hei,S64,10007843,133895
28547144-19de-41bc-9141-ec9f0715c05f,St Marylebone Collaborative,,school,1ET,10035059,137353
1174c0cd-6173-4a50-ba10-d8f64477663d,St Michael's CE School Rowley Regis,,school,3M3,10017787,104019
6b9bb933-d977-463e-a20c-8e9b11910965,St Paul's Caritas Christi,,school,242,10006246,103531
bec7a2c0-4099-4cd7-9e09-6efd978a0712,St Peter's London Docks CofE Primary School,,school,1V1,10074014,100960
9f9d8d91-7724-4489-be32-3e55c410e55c,St Peter's Solihull Teaching School Alliance,,school,17Y,10086770,104119
a5811940-58e2-406e-bd6d-c615423dd0b4,St Polycarp's Teacher Training,,school,2EG,10084196,147429
da3f9aba-ef22-44e7-97d0-cfebb09697b4,St Thomas Catholic Academies Trust,,school,3G3,10060998,143803
f2660b4b-b625-4dc4-b3ee-9e25981ab0c5,St Thomas More Catholic School,,school,1OO,10036413,137851
401c846c-3c76-4e38-9ada-043bdf7e12fe,St. Andrew's Teaching Alliance,,school,2DD,10074236,123126
d6563986-1801-43d9-92bf-8dd9f1b7c183,St. Edward’s Teacher Training Partnership,,school,1EG,10079503,147335
76ad9408-5fd0-4078-aca4-392b2c038f09,St. George's Academy Partnership,,school,G15,10029212,
01a63fa2-81a2-49f4-ba1e-45590fabff83,Stepney All Saints Partnership,,school,132,10005863,100977
652e041d-fe6a-4511-b534-a4d6ff9fb1f6,Stevenage Schools' Partnership,,school,2C8,10006765,117530
e7c06547-84fa-4f97-9a75-3e32cae7e236,Stockton SCITT,,school,S60,10006337,
8ae93c0a-bc4c-4cbe-b0be-c137f241913e,"Stour Vale: Teacher Training Hub for the Black Country, South Staffs and Shropshire",,school,1FA,10059465,139872
a2947adf-41a9-4d18-a289-81294577ea27,Stourport SCITT,Severn Academies Educational Trust,school,S95,10058732,
8acf7500-7614-4c58-990d-84a9f646c57e,Strive4 Academy Trust,,school,6S2,10066119,
9672daf1-1630-4412-9ef1-1420191169d6,Suffolk and Norfolk Primary SCITT,,school,S13,10006399,
bace207b-b412-4a8a-b4f1-89a5e9667848,Sunderland Aim High Alliance,,school,1A7,10044819,140584
8f96e14a-5990-4912-80eb-95c9ed4d6804,Sunderland Nursery Schools,,school,2JQ,24246977,108753
3e5c78aa-a354-4c84-a9a8-c9915f6d5964,Sunningdale School,,school,23M,10018663,108882
10d29f95-7c7d-47a9-ba5a-74a2d2eaa780,SUPA Salisbury,,school,1FZ,10007158,133879
ab60bbb3-1c07-4e50-ae8c-07c56bc74ad7,Surrey Downs Partnership,,school,3F4,10000399,125264
78ba5691-d1b9-485b-9915-b204035d3cb7,Surrey Downs Partnership with the University of Sussex,,school,3F2,10000399,125264
0928dc0c-fb28-4b90-b223-2e4cf4ddc997,Surrey South Farnham SCITT,,school,13S,10054050,
e9ed4f88-75ee-4073-aedc-6edf12d553e0,Sussex Teacher Training,,school,4S6,10035578,145440
5f09ca9d-7e6c-4072-847f-828d26ca6f97,Sutton SCITT,The Willow Learning Trust (MAT),school,1ZW,10058739,
1d3ad347-ed10-4ce3-b90e-9f82b60cc8fa,Swale Academies Trust,,school,14H,10031371,136286
d0f9dc16-e122-4465-a0ad-68dbcd678c7b,Swale Academies Trust with the University of Sussex,,school,3S6,10031371,136286
609b3d97-2613-4207-82a9-158de70750d3,SWIFT Teacher Training,Education South West,school,3S3,10058417,
af9984ee-2922-4783-8790-43424bc605b6,Swindon Teacher Training Partnership,,school,2KD,10034861,137264
a8ffbc17-938d-4948-a11d-5ffd65795d1e,Sydney Russell Teacher Training Centre,,school,1EJ,10048673,141683
7b6e6d27-dfac-4721-969a-3575cdf2ee01,Tall Oaks Academy Trust,,school,27M,10052488,140329
9bb55c4a-a357-4976-9fa6-a693f84e4a1c,Tanbridge Teacher Training,,school,3K3,10017297,126064
fc81b2db-66c3-4607-bc02-a0bb84082e6f,TCAT Train to Teach,,school,2H4,10064284,16682
fdb85e54-588d-4bd5-aa1a-4c3302030543,"Teach Central, formerly RSA Academies'",,school,26A,10038446,138505
7ada4e9b-d97c-4d56-89a4-2efddc98bf3c,Teach Cheshire,,school,1JS,10031375,136278
78f7299e-b0f8-4236-b37f-a777b6c9f651,Teach East,,school,T11,10058314,
09862025-3fe7-4134-b6a4-9ec7b4cffe5d,Teach First,Teach First,other,1TF,10024318,
e40e4f43-2edb-42b5-a3ff-784181c8d181,Teach for Life with LiFE MAT & Partners,,school,1A4,10036928,137969
d305b798-f024-4235-9404-c6c7ecbfcf43,Teach Heart Alliance,,school,1D8,10074951,105243
f76419d0-3b19-49b0-880f-0041ccab19cd,Teach in Kent,,school,26J,10066627,145440
ad2ed515-7282-4448-a24e-7510ea3b2108,Teach Kent & Sussex,,school,2EZ,10058549,
ab81b205-fa17-4af3-8b24-4cfc696cb860,Teach London South East,,school,2GP,10035578,70275
43bc49b9-2323-480f-8bd4-4a6617496739,Teach Maidenhead,,school,286,10035798,137740
c29fa6ee-0275-4d71-b9c2-120e214b2012,Teach Manchester,,school,1HJ,10017302,131880
9ff1c658-818d-4cc9-b136-5dd3408f65ef,Teach North East,,school,1D7,10063921,144204
9756c58b-98a3-46c1-9219-135a3e2774d2,Teach Thurrock Primary Partnership,,school,166,10039702,139104
d4e2cda5-6ae4-405c-89a8-b47adeaf502b,Teach West London Teaching School Hub,Twyford CofE Academies Trust,school,1KV,10035500,101933
68f959cc-394c-45c5-8506-57f6391acc98,Teach Wimbledon,,school,1ZO,10007190,102683
24414c14-24c5-4750-9f86-fefdc88b9bd9,Teaching London: LDBS SCITT,"Christ Church Primary School, Hampstead",school,1VM,10074742,100028
a2b39915-b041-4bd8-9ede-cfc62664ce56,Teaching London: LDBS SCITT,"Christ Church Primary School, Hampstead",school,L59,10074742,
de8eacaa-5509-4279-ac3b-0824e667e49d,TeachSlough,,school,17T,10032611,136420
0c71a204-d550-4643-8d34-e917e0604d8f,TeachWestLondonPGTA@St Mary’s,,school,S65,10007843,
af4ceacb-9988-4e95-a9ca-9e2d5b05e515,TEC Partnership,,school,8T2,10007938,
9f3b2810-b333-4f43-974b-7e95fc61e759,Ted Wragg Teacher Training Partnership,Ted Wragg Multi Academy Trust,school,S66,10060466,
18681d7e-35f7-47fa-ae8d-3acaa31b7380,Teesside University,Teesside University,hei,3S1,10007161,
fc032a8b-88a8-4b10-a77d-a6adc84753c9,Telford Partnership,,school,2GO,10007166,142705
25320b7c-5695-4a79-a978-a049749e8313,Tes Institute,Tes Institute Limited,school,H40,10035578,
94087447-d972-475f-9963-ce35e64a50da,Thames Gateway Teaching School Hub,,school,1FN,10033431,136662
d26c763f-1538-40e9-b7c8-5fd6dc8d5475,Thamesmead SCITT,,school,T26,10034809,
7c1ecb8b-07e9-4ffe-8a47-be635a47d357,The Bardney Church Of England And Methodist Primary School,,school,1N2,10078117,120589
02e0f2c0-f5f0-47b3-ae8e-9e5c3f50cfa9,The Basingstoke Alliance SCITT,,school,B17,10034865,
e01e5a0e-887a-4d97-8262-61ddc7988189,The Bedfordshire Schools Training Partnership,,school,B31,10055198,136713
a60cabd9-a054-493e-99b5-1ebc16430ad0,The Bishop Fraser Trust Bolton & Bury ITT Partnership,,school,18J,10064724,144046
92156828-ea8b-478f-af6b-21a60a3e146c,The Borromeo Training Hub,,school,4B3,10006135,130411
1bdc6cd6-fa30-46d6-98ad-e5263cc25e11,The Bracknell Forest Partnership,,school,2FZ,10034787,137267
4a873251-7f96-476c-9edb-c2ad976f5f3a,The Bridge London TSA,,school,1W6,10057627,143217
71390545-edc4-4ca8-a914-2fcdfeedd522,The Buckingham Partnership (School Direct),,school,258,10035071,137344
4526a23c-4845-4f7e-8206-3f96e22cc52f,The Bucks Hub Partnership,,school,2FX,10034632,137219
79477963-8661-4022-971e-e36e2ab97f71,The Cambridge Partnership,Meridian Trust,school,C03,10053421,
2caa4da8-1d73-4c2d-bbd0-3f38607cfa4d,"The Cambridge Training School Network Partnership, CTSN",,school,1LK,10032979,136463
7256675b-4f57-4dd4-9a35-fe643782286d,The Coventry SCITT,Sidney Stringer Multi Academy Trust,school,2A7,10058243,
11cc0c27-b6c5-42b1-b782-e18271fa4bf8,The de Ferrers Trust,,school,100,10032605,136414
03a9c170-2960-4212-80b2-75e21d8ce866,The Deepings SCITT,,school,C36,10058447,
21480019-f042-4dc1-b4fa-c96c3ab9a136,The Diocese of Hereford Multi Academy Trust,,school,2D3,10060662,
5f0953ff-2224-463f-af47-50a02b794732,The Education Learning Trust,,school,1OJ,10047166,141275
22063d48-3373-4cb2-9dce-5e31a8b7e077,The Elliot Foundation,,school,5000,10059861,
3b2d7ff9-2366-482d-b160-b0754a3a39da,The Federation of St. Elphege’s Catholic Schools,,school,149,10078365,102997
52984acb-daef-4738-86d1-abee625e3a7d,The Ferrers School,,school,3F3,10042617,139988
e151ce7e-ebd9-402d-8727-fba9e27e75ca,The Golden Thread Teaching School Hub,,school,155,10038662,138729
774baa56-061b-4556-91b5-64a464635c91,The Grand Union Training Partnership,The Grand Union Training Partnership,school,G60,10058513,
e2b155bd-fa62-45f9-b64b-8e792b278fe3,The Griffin Schools Trust,,school,3G5,10059492,
0fce1532-07c4-449c-b79f-901e96b3b722,The Griffin Schools Trust Teacher Training,,school,2LF,10059492,103067
2b36402c-839c-40ed-b2cb-871e423f55ca,The Harmony Trust,,school,3H7,10060711,
5371cfef-11fc-452a-aa4d-7a3892593677,The Havering Teacher Training Partnership,,school,H17,10059123,
c2ea5cdb-b76d-4d67-b41a-c659b60996cd,The Heath Consortium,,school,1DO,10003957,136779
840ad132-5285-4a93-a9b7-806d4f9b1617,The Holy Cross School,,school,1MO,10038104,138459
87c047d6-6edb-406c-a3df-f7fe2be7f9d0,"The Ignite federation, (The Revel Primary School)",,school,5L5,10080487,130878
c351de63-e510-4c78-bf72-29ff98ac506d,The John Taylor SCITT,The John Taylor MAT,school,24V,10057362,
d82baa12-d537-4ad8-9ebb-a9e2c8250ed3,The Joseph Whitaker School,,school,2K7,10035689,137628
a4fee03e-c0e8-4972-8614-f09ca5866783,The Kite Academy Trust,,school,7V4,10061033,
6f085d5f-f51a-40a1-bb0c-3cbbe28bcb29,The Leaf Trust,,school,27R,10092939,149948
c0988dbe-3546-4d89-b271-d6a1cb46b078,The Learning Institute South West,,school,L19,10057945,
3c20ab11-fdcf-412a-a01a-5800bf77a01a,The Learning Partnership,,school,1M1,10036828,138002
5d172969-8f9b-4cf8-8ee2-5654c4a74510,The Legacy Learning Trust,,school,1SP,10007733,140722
9468c653-c8e0-433a-aa1a-9e19751e2948,The Leigh Academy,,school,24Q,10052832,135964
fe437883-7646-4d91-915c-60a047f962be,The Lion Alliance,,school,1K1,10034651,136963
82dde4fc-6acf-4983-8dac-a586435eea6d,The Lozells School Direct Programme,,school,139,10015923,103509
5ece9bd9-e720-4271-b7ba-f1611abd6d82,The Millais Alliance,,school,1BK,10016537,126066
5999c413-4229-4c6d-996a-a5522e6c6355,The Millais Alliance with the University of Sussex,,school,3M1,10016537,126066
e46902fe-7d0f-4be0-a309-7d5fc027fed2,The Minster Learning Alliance,,school,1EC,10081959,145643
5977aa5e-d801-4576-a18f-3ac541061cfa,The National Mathematics and Physics SCITT,,school,2H8,10058686,
70cd578d-816b-403f-a810-43808306469f,The National Modern Languages SCITT,Chorus Education Trust,school,2F1,10060171,
47962bd2-9076-47f4-833c-ec20cac4dbfa,The Olympus Academy Trust,,school,25X,10036157,137753
97760383-5e52-4871-b16d-a373472c392b,The Primary First Trust,,school,3N3,10060641,
916b3d36-6733-4504-aa96-78bb07f4da45,The Priory Learning Trust,,school,2000,10034815,137300
c7636dcc-b509-49b2-b53b-8265f6d27d03,The Pyramid Schools Trust,,school,3P2,10058888,
7c668900-ed6d-466e-83b5-8ef7e65e909a,The Ripley Academy,,school,2T8,10047141,141259
4bc78718-05f5-4a4e-b36b-40dc7a47d965,The Roseland Academy,,school,4B2,10033262,136572
ab5f1245-2124-420f-8a4d-312bf4a7f810,The Royal Borough of Windsor and Maidenhead SCITT,,school,1WM,10005550,
d36636d8-d3cc-4dac-9fe1-b1c6385ef261,The Rural Schools Alliance,,school,2EN,10017713,116424
e0e7490c-a8fe-4bae-8e9d-2f58bedc1ee3,The Rutland and District School Federation,,school,1F1,10033296,136530
97457183-c811-4097-a922-0f568ce29871,The Rutland Learning Trust,,school,3N6,10047605,141454
e89b91fc-0e0a-4325-84fc-c7ea6486c83b,The Sandstone Trust,,school,26L,10003957,138483
181031f6-ccbe-46f1-b9d2-7c7e6442ae15,The Sheffield SCITT,Notre Dame High School,school,S97,10037587,
825c7de7-3d1a-4969-8df8-264a2fe9b820,The Shire Foundation,,school,S25,10046141,109578
6f72b5b9-7b7b-49f8-9284-785d78ea348e,The Tommy Flowers SCITT,The Denbigh Alliance,school,1YK,10006289,
b5cb24bb-e48b-4f51-86ae-3c486815d732,The Viridis Schools Partnership,,school,2CN,10078029,100234
64bfa139-2030-4f98-a0a4-e8e2596ff77e,The West Bridgford School,,school,219,10033343,136628
9e58fd01-875a-452b-90c0-8afab745765e,The Wokingham Federation,,school,152,10034161,136891
167e22c2-2256-491a-ad4d-6b7c49637510,The Wonder Institute of Education,,school,2HT,10062312,143588
1c62c4a4-c3fa-45dd-b985-7a83d4668ce5,The Yorkshire Rose Teaching Partnership,,school,13R,10035145,137424
9136f58a-ddaa-408c-a686-b962e7d244ec,Thinking Horizons (TSAT),,school,1DX,10032200,136313
35417b78-df14-4885-8879-01b5561f9ddd,Thorndown Primary School,,school,2LV,10072300,136814
6b9c94e3-ea97-461c-b3be-610e64557512,Three Spires Trust,,school,6T2,10088355,141486
6aaf1575-004a-48d6-ac05-ed8a126220d8,Thurston Community College,,school,2TC,10006910,124802
9309dc06-e5fe-4601-a9b4-bc76295bf952,Titan Teacher Training,,school,T30,10039377,
5f7da10b-579e-4917-a090-c4fc42f1757e,Tividale Community Primary School,,school,142,10073602,133261
0fd4e7a1-2911-4b77-90bb-bac5ffe31972,TKAT (School Direct),,school,2G5,10005374,136456
be27f198-ea17-4289-a40e-cf4d00f5eb2e,TKAT SCITT,The Kemnal Academies Trust,school,K13,10058343,
bcbbe70d-819f-4d03-a6d1-27a0e8539d47,Toot Hill School (Nottinghamshire Torch SCITT),,school,1EB,10055362,136878
295cf8aa-b14a-4342-8aaa-71a067204d1d,Torfield School,,school,1YE,10047137,141476
ba7f7c3f-dc00-4a3d-a411-da5393b10774,Transforming Lives Educational Trust Initial Teacher Training (TLET ITT),,school,1XO,10044162,140372
6c59bd9d-949d-42be-bf29-1144a0eaa318,TSAT SCITT,,school,1SF,10024318,138069
0a5a6876-dc9b-43a3-9bba-f3a938e163ad,TTTC (Thurrock Teacher Training Company),,school,1CN,10016633,115356
f2451d52-66a1-4d8f-8861-eb85bbefce41,Tudor Grange Initial Teacher Training,,school,T87,10031583,136310
ba9d2902-caf7-4726-83c8-a09ed97597bc,Two Counties,,school,26Q,10006865,110048
63fb6b37-5579-428a-baeb-bd0033e97fbf,Two Mile Ash ITT Partnership,,school,T89,10059102,
9e1aa73e-16e1-4f22-bad6-135cca91a640,Two Mile Ash School,,school,1WY,10059102,137061
37f7b0aa-255c-4cc2-ae3a-81c49ee0ba32,"UCL, University College London",,hei,U80,10007784,
5ee3cc4d-7312-41ec-a116-becf1cb25a6c,United Teaching National SCITT,United Learning Trust,school,1A9,10037395,130912
735d08d2-3775-46c2-a4ee-9b9b5bd1b768,Unity Teacher Training Partnership,,school,3U1,10072593,107275
c9b87cb9-ddde-4d1c-a2d5-5d288e1f175a,University Campus Oldham,,hei,KG8,10006770,
3f13d9bb-9d1b-453b-94b8-5dd65b37a3f5,University Centre Farnborough,Farnborough College of Technology,school,2F3,10002412,
5635c667-c77c-436f-89e3-d7fff69be98e,University College Birmingham,,hei,B35,10000712,
8ffa8efe-8a1d-4778-89ad-d156fb5c7412,University of Bedfordshire,University of Bedfordshire,hei,B22,10007152,
e0cdf62e-63cf-4bb2-984b-2baf7b959b85,University of Birmingham,University of Birmingham,hei,B32,10006840,133784
7f23e4cc-90c1-42ef-adb4-628046f630c8,University of Bolton,,hei,8N5,10006841,133794
f59e5bfb-cdc9-4116-9e3b-d3946c45447c,University of Brighton,University of Brighton,hei,B72,10000886,133796
